id,year,image_url
http://kulturarvsdata.se/S-OM/photo/OME051306,1978,https://ems.dimu.org/image/03347TMBycNh?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA000N28,1940,https://ems.dimu.org/image/019EGLC35B66E?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000527,1964,https://ems.dimu.org/image/0334ASXXzo7W?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME004783,1929,https://ems.dimu.org/image/019EGJCjSS8Kp?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME011618,1950,https://ems.dimu.org/image/019EGJCjSSTGt?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMARMO009417,1935,https://ems.dimu.org/image/019EBxExqRsnS?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0158260001,1938,https://ems.dimu.org/image/019EE7jRBxJck?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D673,1980,https://ems.dimu.org/image/013AmtMhe69n?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OML000811,1920,https://ems.dimu.org/image/019EE8EJQxkpR?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10037020004,1954,https://ems.dimu.org/image/019EBwjdWh3Sx?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2004866,1967,https://ems.dimu.org/image/019EBsk7zskKv?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10092870002,1961,https://ems.dimu.org/image/019EBxEBA5ekG?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG000084,1950,https://ems.dimu.org/image/019EE6jYApXpB?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000521,1964,https://ems.dimu.org/image/019EE5ESXS3nK?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N398,1955,https://ems.dimu.org/image/019EBsk7pWWd1?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME042915,1972,https://ems.dimu.org/image/0231yxsnJRFr?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N465,1964,https://ems.dimu.org/image/019EBsk7pWqsm?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME020920,1956,https://ems.dimu.org/image/019EGHD5jjFVq?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N549,1951,https://ems.dimu.org/image/019EBsk7pXB8M?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000516,1907,https://ems.dimu.org/image/019EBwFCb9pJ4?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1008814,1960,https://ems.dimu.org/image/019EBsk7wvmpy?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST000086,1933,https://ems.dimu.org/image/019EGGi5vDKKi?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC001800,1935,https://ems.dimu.org/image/02347TghAW72?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10098340001,1962,https://ems.dimu.org/image/0334ASsC6HeT?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000796,1903,https://ems.dimu.org/image/019EE7idJjqh8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME003950,1939,https://ems.dimu.org/image/019EBskun8ae6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME031151,1958,https://ems.dimu.org/image/019EGJCxevPJD?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFB000540,1943,https://ems.dimu.org/image/02346xaatw8V?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC001931,1935,https://ems.dimu.org/image/03348SYqx6DG?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFA000025,1933,https://ems.dimu.org/image/0331yxsnJkS7?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000652,1953,https://ems.dimu.org/image/019EE6EfB9yNp?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH001196,1923,https://ems.dimu.org/image/0331xU7ZdWa7?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0184860008,1945,https://ems.dimu.org/image/019EE8iqxUmew?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST017821,1943,https://ems.dimu.org/image/019EE8EJN17xs?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0097380001,1929,https://ems.dimu.org/image/019EBtFuSnbUs?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OML000495,1927,https://ems.dimu.org/image/019EGHiBzuR8E?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000867,1961,https://ems.dimu.org/image/019EBwjHkhHa9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00F631,1995,https://ems.dimu.org/image/019EBsk7pWATL?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N2769,1980,https://ems.dimu.org/image/019EBskEPYfN4?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME035330,1967,https://ems.dimu.org/image/019EGHiC3rNnc?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME003775,1938,https://ems.dimu.org/image/0331uU2qu3LV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00F454,1960,https://ems.dimu.org/image/019EBsk7pVqfB?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFAF000455,1967,https://ems.dimu.org/image/0138Xuxeycbi?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0006610872,1964,https://ems.dimu.org/image/019EGJhjJvN1g?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST010919,1930,https://ems.dimu.org/image/019EBwjWweDMv?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMARMO0056530001,1932,https://ems.dimu.org/image/013AmtMaD9JB?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFF003406,1938,https://ems.dimu.org/image/02348wRtaJR6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000797,1961,https://ems.dimu.org/image/019EBskLuZpjt?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0D1113,1980,https://ems.dimu.org/image/019EBsk7qypQc?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000206,1936,https://ems.dimu.org/image/019EBtG1xpmcL?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEMDU000826,1917,https://ems.dimu.org/image/013AjPNtCus8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFN000179,1954,https://ems.dimu.org/image/02349wCKCvLw?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMNORR000228,1959,https://ems.dimu.org/image/0231yxRcBRs6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST015357,1938,https://ems.dimu.org/image/019EE7ixtNMrp?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST019873,1952,https://ems.dimu.org/image/019EE9iGbbJHe?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME002090,1933,https://ems.dimu.org/image/019EGJDJLVBr2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME004882,1929,https://ems.dimu.org/image/0231uxoRTP1G?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME031999,1964,https://ems.dimu.org/image/019EGJhPVye27?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000840,1961,https://ems.dimu.org/image/019EBwjHrbu5Y?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST000084,1933,https://ems.dimu.org/image/019EGGi5vDKhi?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0000990001,1929,https://ems.dimu.org/image/019EGGi5vDKZ2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20041550006,1966,https://ems.dimu.org/image/019EBsk7wxTmZ?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFA000032,1933,https://ems.dimu.org/image/03346wuGixah?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000534,1964,https://ems.dimu.org/image/0334ASXXzoLb?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0002520007,1906,https://ems.dimu.org/image/0231vUUTCzSD?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0002520013,1931,https://ems.dimu.org/image/0231vxgHft7Y?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000144,1904,https://ems.dimu.org/image/013AksuusXwt?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000364,1904,https://ems.dimu.org/image/013Amsnkdix8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME001512,1930,https://ems.dimu.org/image/013Amt8V9q2Y?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME004836,1929,https://ems.dimu.org/image/019EGJhjEU4m9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME013617,1902,https://ems.dimu.org/image/0331wyLxbr3y?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME015917,1952,https://ems.dimu.org/image/019EGHhxzG2k9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME032390,1964,https://ems.dimu.org/image/019EGJiBWXfnj?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEMDU000125,1904,https://ems.dimu.org/image/022yjzNF5RTH?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000757,1961,https://ems.dimu.org/image/013AmNTZKA3r?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000806,1961,https://ems.dimu.org/image/019EBskun8aiV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000531,1964,https://ems.dimu.org/image/0334ASXXzoGK?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D467,1980,https://ems.dimu.org/image/013AmtMhdRo9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D627,1980,https://ems.dimu.org/image/013AmtMhdmCh?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1332,1970,https://ems.dimu.org/image/019EBsk7r2AnB?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR002550,1954,https://ems.dimu.org/image/019EBwF659ffe?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10072890002,1958,https://ems.dimu.org/image/019EBsk7wvSj2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1007310,1958,https://ems.dimu.org/image/019EBsk7wvSj6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA000N27,1940,https://ems.dimu.org/image/019EGLC35B61o?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D500,1987,https://ems.dimu.org/image/013AmtMhdkkA?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OML000354,1920,https://ems.dimu.org/image/019EE7Drke9Ja?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFN000267,1952,https://ems.dimu.org/image/03349wz6R57U?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N997,1960,https://ems.dimu.org/image/019EBsk7pYrmN?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1959000406,1959,https://ems.dimu.org/image/0138Wv5mH8y5?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2002868,1964,https://ems.dimu.org/image/019EBsk7wx8N1?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0D1115,1980,https://ems.dimu.org/image/019EBsk7qypQe?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME045233,1946,https://ems.dimu.org/image/019EGHiXgRs9h?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME015182,1951,https://ems.dimu.org/image/019EGHDRNL571?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME011789,1949,https://ems.dimu.org/image/019EGHiXXZH5o?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG30003090001,1973,https://ems.dimu.org/image/019EE5EDQv61C?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20050220001,1967,https://ems.dimu.org/image/019EGHCk5h7rd?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0002520020,1900,https://ems.dimu.org/image/0331vxuJJFk9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2003512,1965,https://ems.dimu.org/image/019EBsk7wxTPV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMPAO001334,1900,https://ems.dimu.org/image/013AjPqGDpKr?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20056720002,1967,https://ems.dimu.org/image/019EBsk7wxo6c?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000128,1933,https://ems.dimu.org/image/019EBtFZpDT8i?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC002163,1935,https://ems.dimu.org/image/03348SYqx6DM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1035,1950,https://ems.dimu.org/image/019EBsk7r1ALN?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMARMO0192270002,1925,https://ems.dimu.org/image/019EGJDBfY6GY?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0073730004,1925,https://ems.dimu.org/image/013AmsgPSTFw?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D650,1960,https://ems.dimu.org/image/013AmtMhdmMU?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0D1625,1970,https://ems.dimu.org/image/019EBsk7qzVDi?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000511,1926,https://ems.dimu.org/image/019EBwEkSYWGo?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2000312,1962,https://ems.dimu.org/image/019EBxEBA5eu5?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC002174,1935,https://ems.dimu.org/image/03348wRv4xpA?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFP001464,1954,https://ems.dimu.org/image/0136Mv4WeqD8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH001383,1932,https://ems.dimu.org/image/019EE6jRofHEx?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH001385,1932,https://ems.dimu.org/image/019EGJCWJQV6T?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0D1182,1980,https://ems.dimu.org/image/019EBsk7qypZR?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0069220003,1924,https://ems.dimu.org/image/013AmNuc2Yb9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG30016200001,1974,https://ems.dimu.org/image/019EE6iyTB44f?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2002281,1964,https://ems.dimu.org/image/019EBsk7wx7yx?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1959000321,1959,https://ems.dimu.org/image/0138XQQCFWKH?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFP001535,1954,https://ems.dimu.org/image/0136MvQ1qinV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10033480002,1954,https://ems.dimu.org/image/019EE6ikSa2yE?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG000087,1960,https://ems.dimu.org/image/019EE6jYApXpH?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1004053,1955,https://ems.dimu.org/image/019EBsk7vU8n2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1003551B0002,1954,https://ems.dimu.org/image/019EBsk7vToNX?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1003383,1954,https://ems.dimu.org/image/019EBsk7vTo9E?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10035180001,1954,https://ems.dimu.org/image/019EBsk7vToNT?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2001249,1963,https://ems.dimu.org/image/019EBsk7wwnGm?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2002588,1964,https://ems.dimu.org/image/019EBsk7wx8DB?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20054160002,1967,https://ems.dimu.org/image/019EBwjrULRzY?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG30007000001,1973,https://ems.dimu.org/image/019EE5EL4PCJH?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20009860002,1963,https://ems.dimu.org/image/0334ASsGXuhs?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG30000410001,1973,https://ems.dimu.org/image/019EBxExjUatA?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG30022380001,1975,https://ems.dimu.org/image/019EGGiRj9hgZ?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME008327,1900,https://ems.dimu.org/image/019EGKCcV2s3r?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME028319,1961,https://ems.dimu.org/image/0331xTfWx9JP?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME011580,1949,https://ems.dimu.org/image/019EGJCjSSTGk?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME035570,1967,https://ems.dimu.org/image/019EGHiJSWJHu?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME037752,1935,https://ems.dimu.org/image/0231xxYh2yA1?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA000F57,1972,https://ems.dimu.org/image/013AmtMhcQpR?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N456,1964,https://ems.dimu.org/image/019EBsk7pWqoM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N435,1964,https://ems.dimu.org/image/019EBsk7pWqVc?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0F1244,1972,https://ems.dimu.org/image/019EBsk7qzpmz?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000872,1961,https://ems.dimu.org/image/019EBvkChCbck?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1994,1993,https://ems.dimu.org/image/019EBsk7sU91z?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1751,1980,https://ems.dimu.org/image/019EBsk7sToqm?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1702,1950,https://ems.dimu.org/image/019EBsk7sTogs?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1758,1980,https://ems.dimu.org/image/019EBsk7sTov8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1759,1980,https://ems.dimu.org/image/019EBsk7sTov9?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000831,1964,https://ems.dimu.org/image/019EBwjHkhHiw?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1964000852,1964,https://ems.dimu.org/image/019EBwjHkhHsm?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEMDU000035,1910,https://ems.dimu.org/image/02349T72JYDn?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC002682,1935,https://ems.dimu.org/image/03347x1JRkCR?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFD002357,1936,https://ems.dimu.org/image/019EBxEHbiYog?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFD002359,1936,https://ems.dimu.org/image/03348StGfLqe?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFD002370,1936,https://ems.dimu.org/image/02348SzpDBWG?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFL001927,1950,https://ems.dimu.org/image/02349w5hE8HL?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000210,1940,https://ems.dimu.org/image/019EBtjtQ34KK?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000245,1929,https://ems.dimu.org/image/019EBuFLBpQRm?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000253,1940,https://ems.dimu.org/image/019EBuFLBpQac?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000354,1927,https://ems.dimu.org/image/019EBvjs37naL?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST000012,1935,https://ems.dimu.org/image/019EGGhyUbmLu?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR002681,1967,https://ems.dimu.org/image/019EBwF659fk2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000523,1930,https://ems.dimu.org/image/019EE5jn2YTY1?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000027,1905,https://ems.dimu.org/image/019EGKCiyaiLV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000248,1939,https://ems.dimu.org/image/019EGKCiyaiZh?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMNORR000063,1953,https://ems.dimu.org/image/0331uUFq2k7Z?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0006610175,1963,https://ems.dimu.org/image/019EGJhPbtaFA?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFP001460,1954,https://ems.dimu.org/image/0136Mv4WeqD4?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000442,1923,https://ems.dimu.org/image/019EE5jmrAYwb?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N814,1950,https://ems.dimu.org/image/019EBsk7pYBRM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1004132,1955,https://ems.dimu.org/image/019EBsk7vU919?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFC001903,1935,https://ems.dimu.org/image/03348SSGwwkc?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME034302,1965,https://ems.dimu.org/image/0231xx6Tw1bM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME045309,1945,https://ems.dimu.org/image/019EGJCWRq6Tz?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMNORR000099,1953,https://ems.dimu.org/image/0331uxuv2aDe?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMTE011023,1910,https://ems.dimu.org/image/013AkPiBNGod?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1345,1970,https://ems.dimu.org/image/019EBsk7r2Avu?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFL000577,1952,https://ems.dimu.org/image/03349SK3BoaM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMARMO0196120001,1925,https://ems.dimu.org/image/019EGJDBh35qs?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME025755,1959,https://ems.dimu.org/image/019EGHi5KvJCo?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0001270004,1920,https://ems.dimu.org/image/0331uUFxSMaJ?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OML000927,1919,https://ems.dimu.org/image/019EE9hvwW9vE?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0061940001,1923,https://ems.dimu.org/image/013AmNgWxYSc?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMNORR000061,1958,https://ems.dimu.org/image/0231uU2nuPND?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMNORR000086,1953,https://ems.dimu.org/image/0231uxuv2Ep7?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1745,1980,https://ems.dimu.org/image/019EBsk7sTomR?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFOFR000070,1926,https://ems.dimu.org/image/019EBtFLn7mFw?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2006312,1968,https://ems.dimu.org/image/019EBsk7wxoFV?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000004,1903,https://ems.dimu.org/image/013Aitx67yim?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE000006,1901,https://ems.dimu.org/image/013Aitx67yip?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMDVE001168,1900,https://ems.dimu.org/image/019EGHCrgBve2?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME016254,1952,https://ems.dimu.org/image/019EE5ESgKeSu?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME019302,1953,https://ems.dimu.org/image/019EGKCx682M6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME047171,1975,https://ems.dimu.org/image/03346xaQW1ZS?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME051516,1978,https://ems.dimu.org/image/02347TMEvF1f?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMF1961000710,1961,https://ems.dimu.org/image/013AktUoxH2X?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFP001489,1954,https://ems.dimu.org/image/0136MR4o1q8W?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFX000154,1962,https://ems.dimu.org/image/013AkNon8z4Y?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000275,1937,https://ems.dimu.org/image/019EE5jKpw9kx?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMH000485,1944,https://ems.dimu.org/image/019EE6ECpe5FY?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10031700005,1953,https://ems.dimu.org/image/019EBvkKGBjQN?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10040350001,1955,https://ems.dimu.org/image/019EE6ikSa381?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG1003572,1954,https://ems.dimu.org/image/019EE6iyW9NR6?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00D321,1950,https://ems.dimu.org/image/013AmtMhckqN?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA00N896,1950,https://ems.dimu.org/image/019EBsk7pYX46?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEIJA0N1503,1950,https://ems.dimu.org/image/019EBsk7r2WVN?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OME012992,1950,https://ems.dimu.org/image/0331wxnLqdog?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMKJST0019690007,1969,https://ems.dimu.org/image/019EGGiCbA6BM?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEMDU000672,1907,https://ems.dimu.org/image/03349SmHmmLK?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG20005820001,1962,https://ems.dimu.org/image/0334ASkhVkCk?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2004769,1966,https://ems.dimu.org/image/019EBsk7zskB8?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2004778,1966,https://ems.dimu.org/image/019EBsk7zskFT?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG2004867,1967,https://ems.dimu.org/image/019EBsk7wxnnx?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMFZ000500,1964,https://ems.dimu.org/image/013AjtpuMpvT?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0005490031,1972,https://ems.dimu.org/image/019EE8DczuCaT?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMEA0006610624,1964,https://ems.dimu.org/image/019EGJhciSDtb?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMAG10058440006,1957,https://ems.dimu.org/image/019EBsk7wv71r?dimension=600x600
http://kulturarvsdata.se/S-OM/photo/OMANLI0075480002,1958,https://ems.dimu.org/image/019EE9iimgGwZ?dimension=600x600
